PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
3747_01,False,B/118/P,39.0,False,0.0,2576.0,0.0,234.0,237.0,Achium Entratable,False,False,True,False,False,False,True
3747_02,True,B/118/P,26.0,False,0.0,0.0,0.0,0.0,0.0,Lesat Brakebarne,True,False,True,False,False,False,True
3747_04,True,B/118/P,18.0,False,0.0,0.0,0.0,0.0,0.0,Tabiton Ambleetive,True,False,True,False,True,False,False
3749_01,True,B/119/P,45.0,False,0.0,0.0,0.0,0.0,0.0,Enibik Fordulgaug,True,False,True,False,True,False,False
3749_02,True,B/119/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Gimpus Fordulgaug,True,False,True,False,False,False,True
3750_01,False,F/775/P,18.0,False,64.0,0.0,3.0,3440.0,5.0,Antone Mayods,False,True,False,False,False,False,True
3752_01,False,D/120/S,52.0,False,0.0,5.0,0.0,108.0,1788.0,Tarrak Femoused,False,False,True,False,False,False,True
3757_01,True,G/617/S,38.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Hubbarrison,True,True,False,False,False,False,True
3758_01,False,G/618/S,18.0,False,381.0,4.0,0.0,0.0,368.0,Ianya Litthews,False,True,False,False,False,False,True
3758_02,True,G/618/S,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraine Litthews,True,True,False,False,False,True,False
3759_01,True,G/619/S,26.0,False,0.0,0.0,0.0,0.0,0.0,Elene Hendrys,True,True,False,False,False,False,True
3760_01,True,G/613/P,21.0,False,0.0,0.0,0.0,0.0,0.0,Paulia Kennetty,True,True,False,False,False,True,False
3767_01,False,B/146/S,44.0,False,0.0,280.0,112.0,0.0,9244.0,Sadaton Alenat,False,False,True,False,True,False,False
3768_01,False,F/710/S,20.0,False,0.0,0.0,717.0,0.0,0.0,Jonaye Rushing,True,True,False,False,False,False,True
3769_01,False,E/251/S,47.0,False,1037.0,0.0,258.0,4.0,0.0,Guar Stead,False,False,False,True,False,False,True
3771_01,False,B/120/P,28.0,False,80.0,828.0,0.0,4494.0,4269.0,Mesarid Pinoffent,False,False,True,False,False,False,True
3772_01,False,G/616/P,8.0,False,0.0,0.0,0.0,0.0,0.0,Tarah Castron,True,True,False,False,True,False,False
3773_01,False,F/711/S,22.0,False,2.0,257.0,348.0,2.0,0.0,Ivanna Prestonard,True,True,False,False,False,True,False
3773_02,False,F/711/S,42.0,False,55.0,0.0,1503.0,0.0,0.0,Joeula Prestonard,True,True,False,False,False,False,True
3773_03,False,F/711/S,23.0,False,0.0,552.0,44.0,0.0,661.0,Wena Prestonard,True,True,False,False,False,True,False
3774_01,False,F/778/P,30.0,False,513.0,0.0,0.0,0.0,317.0,Wayney Willy,False,True,False,False,False,False,True
3774_02,True,G/617/P,18.0,False,0.0,0.0,0.0,0.0,0.0,Nelly Willy,False,True,False,False,False,False,True
3774_03,False,F/778/P,35.0,False,227.0,117.0,394.0,9.0,56.0,Dorah Willy,False,True,False,False,False,False,True
3775_01,True,F/712/S,42.0,False,0.0,0.0,0.0,0.0,0.0,Coate Buche,True,False,False,True,False,False,True
3776_01,False,C/134/S,29.0,False,2.0,407.0,4509.0,1433.0,9.0,Sinon Gearitte,True,False,True,False,False,False,True
3777_01,True,B/147/S,35.0,False,0.0,0.0,0.0,0.0,0.0,Mareson Clunic,True,False,True,False,True,False,False
3778_01,False,F/713/S,48.0,False,0.0,21.0,0.0,0.0,786.0,Geneen Morrencis,True,True,False,False,False,False,True
3779_01,False,F/714/S,24.0,False,1.0,677.0,13.0,10.0,0.0,Ambert Tranciams,True,True,False,False,False,False,True
3781_01,False,A/44/S,38.0,False,821.0,960.0,0.0,27.0,321.0,Sabit Spirfuent,False,False,True,False,False,False,True
3783_01,False,F/780/P,51.0,False,183.0,0.0,1.0,0.0,1103.0,Hilly Wolffy,False,True,False,False,True,False,False
3785_01,True,G/619/P,22.0,False,0.0,0.0,0.0,0.0,0.0,Viviay Hanner,False,True,False,False,False,False,True
3786_02,False,D/121/S,42.0,False,913.0,4.0,1.0,1465.0,0.0,Quan Birt,False,False,False,True,False,False,True
3787_01,True,F/716/S,55.0,False,0.0,0.0,0.0,0.0,0.0,Sugard Prie,True,False,False,True,False,False,True
3787_02,False,F/716/S,7.0,False,0.0,0.0,0.0,0.0,0.0,Smals Prie,True,False,False,True,False,False,True
3788_01,False,D/127/P,25.0,False,519.0,0.0,284.0,0.0,0.0,Pikes Sesa,False,False,False,True,False,False,True
3789_01,True,G/620/S,15.0,False,0.0,0.0,0.0,0.0,0.0,Juane Popelazquez,True,True,False,False,False,False,True
3793_01,True,G/622/S,23.0,False,0.0,0.0,0.0,0.0,0.0,Troyra Moodsey,True,True,False,False,True,False,False
3796_01,False,B/121/P,33.0,False,90.0,26830.0,0.0,27.0,703.0,Dhena Semageary,True,False,True,False,True,False,False
3797_01,False,B/122/P,26.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Couseced,False,False,True,False,False,False,True
3798_01,True,E/253/S,67.0,False,0.0,0.0,0.0,0.0,0.0,Castra Exibuctich,True,False,True,False,False,False,True
3801_01,False,G/622/P,27.0,False,0.0,0.0,0.0,36.0,437.0,Mayne Leblanchez,False,True,False,False,True,False,False
3803_01,False,F/782/P,33.0,False,25.0,0.0,1376.0,604.0,0.0,Sts Welte,False,False,False,True,False,False,True
3804_01,False,F/783/P,18.0,False,0.0,17.0,0.0,0.0,784.0,Vivia Harry,False,True,False,False,False,False,True
3807_01,True,G/623/S,18.0,False,0.0,0.0,0.0,0.0,0.0,Benew Barnolaney,True,True,False,False,False,False,True
3810_01,False,G/624/S,51.0,False,406.0,0.0,53.0,0.0,350.0,Tera Trankliney,False,True,False,False,False,False,True
3811_01,True,F/786/P,54.0,False,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,True,False,False,True,False,False,True
3811_02,False,D/128/P,33.0,False,3361.0,0.0,13.0,15.0,0.0,Sters Frasp,False,False,False,True,False,False,True
3814_01,True,D/129/P,57.0,False,0.0,0.0,0.0,0.0,0.0,Etair Calazy,True,False,True,False,False,False,True
3815_01,False,F/787/P,23.0,False,0.0,0.0,0.0,724.0,80.0,Tarah Patteraley,False,True,False,False,False,False,True
3816_01,False,E/225/P,24.0,False,58.0,0.0,4.0,789.0,54.0,Scotte Carterson,False,True,False,False,False,False,True
3820_01,True,F/790/P,21.0,False,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,True,False,False,True,False,False,True
3822_01,False,F/718/S,41.0,False,0.0,122.0,0.0,104.0,486.0,Lyny Mcinton,False,True,False,False,False,True,False
3823_01,False,F/719/S,27.0,False,1192.0,0.0,0.0,0.0,0.0,Crisp Spore,True,False,False,True,False,False,True
3830_01,False,G/627/S,34.0,False,71.0,0.0,242.0,393.0,0.0,Racey Powery,False,True,False,False,True,False,False
3831_01,False,D/123/S,73.0,False,799.0,0.0,190.0,68.0,0.0,Pikes Nan,False,False,False,True,False,False,True
3832_01,False,G/627/P,40.0,False,1387.0,614.0,1564.0,5.0,0.0,Bonyam Litthews,False,True,False,False,False,False,True
3835_01,False,E/255/S,63.0,False,1.0,897.0,0.0,0.0,8.0,Berna Tersony,False,True,False,False,False,True,False
3838_01,False,E/227/P,21.0,False,28.0,580.0,0.0,0.0,236.0,Billya Estiagosen,True,True,False,False,False,False,True
3839_01,False,E/228/P,23.0,False,418.0,4.0,627.0,0.0,0.0,Puffes Kine,False,False,False,True,False,False,True
3841_01,False,F/793/P,31.0,False,1049.0,31.0,227.0,2.0,0.0,Goldch Kashe,False,False,False,True,False,False,True
3842_01,False,F/794/P,41.0,False,312.0,89.0,44.0,0.0,252.0,Lynnee Vinston,False,True,False,False,True,False,False
3846_01,True,G/630/P,15.0,False,0.0,0.0,0.0,0.0,0.0,Tracia Hahnstonsen,True,True,False,False,False,False,True
3847_01,False,C/126/P,36.0,False,90.0,2050.0,0.0,15.0,1244.0,Gatrino Reshory,False,False,True,False,False,False,True
3848_01,False,F/795/P,24.0,False,4.0,314.0,0.0,0.0,428.0,Warry Jacostaney,False,True,False,False,False,False,True
3849_01,False,G/631/P,27.0,False,0.0,253.0,0.0,79.0,421.0,Timmy Santry,False,True,False,False,False,False,True
3850_01,False,C/137/S,24.0,False,38.0,257.0,0.0,54.0,4184.0,Keidhma Unteckery,False,False,True,False,True,False,False
3850_02,True,C/137/S,19.0,False,0.0,0.0,0.0,0.0,0.0,Astula Unteckery,True,False,True,False,True,False,False
3850_03,False,C/137/S,25.0,False,0.0,6130.0,0.0,36.0,1.0,Achib Unteckery,True,False,True,False,False,False,True
3850_04,True,C/137/S,39.0,False,0.0,0.0,0.0,0.0,0.0,Alchium Unteckery,True,False,True,False,True,False,False
3850_05,True,C/137/S,15.0,False,0.0,0.0,0.0,0.0,0.0,Thallah Unteckery,True,False,True,False,False,False,True
3850_06,False,C/137/S,31.0,False,0.0,1565.0,0.0,97.0,1678.0,Sabiark Unteckery,True,False,True,False,False,False,True
3850_07,True,C/137/S,25.0,False,0.0,0.0,0.0,0.0,0.0,Azharga Chuble,True,False,True,False,True,False,False
3851_01,False,C/127/P,57.0,False,205.0,4415.0,0.0,1589.0,305.0,Alino Namsheary,False,False,True,False,False,False,True
3853_01,False,F/725/S,18.0,False,16.0,6.0,735.0,0.0,0.0,Jeane Herreras,True,True,False,False,False,True,False
3854_01,True,G/632/P,33.0,False,0.0,0.0,0.0,0.0,0.0,Racey Carsoning,True,True,False,False,False,False,True
3862_01,True,F/729/S,38.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Paie,True,False,False,True,True,False,False
3862_02,False,E/256/S,21.0,False,2627.0,0.0,597.0,0.0,0.0,Blakes Ple,True,False,False,True,False,False,True
3862_04,False,D/124/S,13.0,False,974.0,0.0,1883.0,0.0,505.0,Herms Cako,False,False,False,True,False,False,True
3862_05,False,F/729/S,54.0,False,149.0,981.0,215.0,0.0,0.0,Cherry Paie,True,False,False,True,False,False,True
3868_02,False,G/630/S,9.0,False,0.0,0.0,0.0,0.0,0.0,Thell Braymon,True,True,False,False,False,False,True
3868_04,False,G/630/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Harrie Braymon,True,True,False,False,False,False,True
3868_05,False,F/731/S,16.0,False,0.0,0.0,623.0,40.0,209.0,Darry Braymon,True,True,False,False,True,False,False
3868_06,True,G/630/S,42.0,False,0.0,0.0,0.0,0.0,0.0,Line Braymon,True,True,False,False,False,False,True
3868_07,True,G/630/S,9.0,False,0.0,0.0,0.0,0.0,0.0,Hene Braymon,False,True,False,False,False,False,True
3870_01,True,B/148/S,22.0,False,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,True,False,True,False,True,False,False
3871_01,True,B/149/S,47.0,False,0.0,0.0,0.0,0.0,0.0,Megrezn Flourbent,True,False,True,False,True,False,False
3872_01,True,F/799/P,30.0,False,0.0,0.0,0.0,0.0,0.0,Cupers Quart,True,False,False,True,False,False,True
3873_01,False,F/800/P,29.0,False,2478.0,0.0,31.0,4.0,11.0,Violey Pearsalason,False,True,False,False,False,False,True
3874_02,False,E/258/S,22.0,False,158.0,1556.0,1189.0,845.0,96.0,Frandy Lambleyoun,True,True,False,False,False,False,True
3875_01,False,E/232/P,19.0,False,0.0,0.0,3.0,785.0,0.0,Teremy Garzaley,False,True,False,False,False,False,True
3879_01,False,F/801/P,31.0,False,796.0,0.0,70.0,595.0,0.0,Spies Nache,False,False,False,True,True,False,False
3883_01,True,B/150/S,17.0,False,0.0,0.0,0.0,0.0,0.0,Mergas Unreezy,True,False,True,False,True,False,False
3883_02,False,B/150/S,38.0,False,0.0,3060.0,0.0,4.0,2325.0,Mesarga Unreezy,False,False,True,False,False,False,True
3886_01,True,G/633/P,36.0,False,0.0,0.0,0.0,0.0,0.0,Nicey Moreman,True,True,False,False,False,True,False
3890_01,True,G/634/S,21.0,False,0.0,0.0,0.0,0.0,0.0,Dorie Weissey,True,True,False,False,False,False,True
3894_01,False,F/735/S,18.0,False,0.0,525.0,0.0,0.0,84.0,Stald Vinozarks,True,True,False,False,False,True,False
3895_01,True,E/233/P,36.0,False,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,False,False,False,True,False,False,True
3895_03,False,E/233/P,5.0,False,0.0,0.0,0.0,0.0,0.0,Cranch Anpie,True,False,False,True,False,False,True
3897_01,True,G/635/P,25.0,False,0.0,0.0,0.0,0.0,0.0,Elson Peckers,False,True,False,False,False,False,True
3898_01,True,G/636/S,14.0,False,0.0,0.0,0.0,0.0,0.0,Moniey Vinston,True,True,False,False,False,False,True
3899_01,True,E/234/P,23.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Ingwhed,True,False,True,False,False,False,True
3903_01,False,G/636/P,2.0,False,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,False,True,False,False,True,False,False
3903_02,True,G/636/P,1.0,False,0.0,0.0,0.0,0.0,0.0,Anton Booness,False,True,False,False,False,False,True
3903_04,False,G/636/P,6.0,False,0.0,0.0,0.0,0.0,0.0,Deanne Emenez,False,True,False,False,False,True,False
3903_05,False,F/804/P,56.0,False,967.0,0.0,0.0,3.0,0.0,Tricky Doughan,False,True,False,False,False,False,True
3903_06,True,G/636/P,4.0,False,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,True,True,False,False,True,False,False
3904_01,False,G/637/S,65.0,False,0.0,0.0,0.0,0.0,909.0,Joanie Charpelaney,False,True,False,False,False,False,True
3907_01,True,G/639/S,36.0,False,0.0,0.0,0.0,0.0,0.0,Scotty Richan,True,True,False,False,False,False,True
3909_01,True,C/141/S,25.0,False,0.0,0.0,0.0,0.0,0.0,Alcorix Scoudelle,True,False,True,False,False,False,True
3911_02,False,E/260/S,20.0,False,9.0,0.0,1462.0,94.0,54.0,France Pentss,True,True,False,False,False,False,True
3912_01,False,F/737/S,15.0,False,309.0,28.0,496.0,20.0,49.0,Carona Cartiz,True,True,False,False,False,False,True
3913_02,False,F/738/S,29.0,False,0.0,2.0,553.0,44.0,0.0,Ermank Waterson,False,True,False,False,False,True,False
3915_01,True,G/641/S,33.0,False,0.0,0.0,0.0,0.0,0.0,Leondy Mayods,True,True,False,False,False,False,True
3916_01,False,D/128/S,14.0,False,2.0,881.0,0.0,578.0,214.0,Cellus Ciplanke,False,False,True,False,False,False,True
3916_02,True,D/128/S,55.0,False,0.0,0.0,0.0,0.0,0.0,Alhenah Ciplanke,True,False,True,False,True,False,False
3917_01,False,B/124/P,30.0,False,0.0,690.0,0.0,49.0,2264.0,Shabih Esseal,False,False,True,False,False,False,True
3921_01,False,E/262/S,26.0,False,35.0,42.0,711.0,0.0,0.0,Felice Kramosley,True,True,False,False,False,False,True
3922_01,True,G/641/P,33.0,False,0.0,0.0,0.0,0.0,0.0,Melica Bardsey,True,True,False,False,False,True,False
3923_01,False,F/808/P,18.0,False,95.0,0.0,0.0,13.0,622.0,Jenne Cofferson,False,True,False,False,False,False,True
3923_02,True,G/642/P,9.0,False,0.0,0.0,0.0,0.0,0.0,Isaacy Cofferson,True,True,False,False,False,False,True
3923_03,True,G/642/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Cofferson,True,True,False,False,True,False,False
3924_01,False,E/263/S,19.0,False,0.0,47.0,0.0,263.0,384.0,Nance Reenon,True,True,False,False,True,False,False
3927_01,False,C/142/S,38.0,False,55.0,1258.0,0.0,650.0,10786.0,Skyrmak Tionstious,False,False,True,False,True,False,False
3927_02,False,C/142/S,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,Alar Tionstious,True,False,True,False,True,False,False
3928_02,True,E/264/S,37.0,False,0.0,0.0,0.0,0.0,0.0,Alrak Witeronfus,True,False,True,False,True,False,False
3930_01,False,F/740/S,29.0,False,0.0,0.0,0.0,1819.0,1.0,Dell Mcguirez,False,True,False,False,True,False,False
3931_01,False,F/811/P,42.0,False,0.0,218.0,0.0,481.0,2.0,Denis Sandry,False,True,False,False,True,False,False
3932_01,False,E/265/S,18.0,False,659.0,0.0,2316.0,0.0,23.0,Cint Vlate,True,False,False,True,False,False,True
3932_02,False,D/129/S,34.0,False,2.0,0.0,805.0,29.0,0.0,Fal Vlate,True,False,False,True,True,False,False
3933_01,True,G/642/S,34.0,False,0.0,0.0,0.0,0.0,0.0,Gileen Coleyanglas,True,True,False,False,True,False,False
3935_01,True,G/643/S,18.0,False,0.0,0.0,0.0,0.0,0.0,Walla Mccarveymon,False,True,False,False,False,True,False
3936_01,False,G/644/S,24.0,False,3537.0,0.0,0.0,0.0,0.0,Carley Sancasey,False,True,False,False,False,False,True
3937_01,False,F/742/S,24.0,False,45.0,588.0,5.0,7.0,0.0,Vanie Rossey,True,True,False,False,False,False,True
3938_02,True,F/743/S,2.0,False,0.0,0.0,0.0,0.0,0.0,Dies Flité,True,False,False,True,False,False,True
3938_03,True,F/743/S,12.0,False,0.0,0.0,0.0,0.0,0.0,Gut Flité,True,False,False,True,False,False,True
3939_01,False,E/237/P,37.0,False,772.0,0.0,840.0,1.0,5.0,Eriana Alberts,False,True,False,False,False,False,True
3940_01,False,D/132/P,60.0,True,2739.0,0.0,0.0,0.0,0.0,Trisp Apie,False,False,False,True,False,False,True
3941_01,True,G/643/P,55.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Mejiaddox,False,True,False,False,False,False,True
3942_01,True,G/645/S,20.0,False,0.0,0.0,0.0,0.0,0.0,Floyde Grahangory,False,True,False,False,False,True,False
3944_01,False,F/745/S,28.0,False,629.0,0.0,659.0,607.0,0.0,Crin Stike,False,False,False,True,False,False,True
3945_01,True,G/644/P,28.0,False,0.0,0.0,0.0,0.0,0.0,Ivanne Lambles,False,True,False,False,False,False,True
3946_01,False,F/812/P,37.0,False,14.0,0.0,91.0,1203.0,0.0,Lles Parta,False,False,False,True,False,False,True
3948_01,False,F/814/P,18.0,False,325.0,0.0,477.0,50.0,5.0,Erick Castron,False,True,False,False,False,False,True
3949_01,False,E/238/P,14.0,False,781.0,0.0,1.0,4.0,1.0,Denis Burraymons,False,True,False,False,False,False,True
3950_01,False,C/143/S,29.0,False,3478.0,11153.0,15.0,203.0,15.0,Mirara Steary,True,False,True,False,False,False,True
3952_01,False,F/746/S,51.0,False,0.0,0.0,0.0,544.0,12.0,Earlie Rodricker,False,True,False,False,False,False,True
3954_01,True,G/647/S,45.0,False,0.0,0.0,0.0,0.0,0.0,Arlen Blacks,False,True,False,False,False,False,True
3955_01,True,G/648/S,45.0,False,0.0,0.0,0.0,0.0,0.0,Morrie Gamberson,True,True,False,False,False,False,True
3958_01,False,F/747/S,41.0,False,1144.0,12.0,14.0,22.0,0.0,Bun Sau,False,False,False,True,False,False,True
3959_01,False,G/646/P,21.0,False,0.0,80.0,255.0,0.0,5190.0,Leahy Sullones,False,True,False,False,False,False,True
3959_02,False,F/817/P,28.0,False,653.0,0.0,0.0,0.0,20.0,Elanie Sullones,False,True,False,False,False,False,True
3959_03,True,G/646/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Maya Sullones,True,True,False,False,True,False,False
3960_01,False,F/748/S,46.0,False,0.0,0.0,0.0,0.0,880.0,Shanie Herreras,False,True,False,False,False,False,True
3961_01,True,F/749/S,41.0,False,0.0,0.0,0.0,0.0,0.0,Wheals Peake,True,False,False,True,False,False,True
3962_02,False,E/239/P,55.0,False,0.0,1203.0,0.0,0.0,446.0,Brance Guerson,False,True,False,False,False,True,False
3964_01,True,G/650/S,21.0,False,0.0,0.0,0.0,0.0,0.0,Estina Chanan,True,True,False,False,False,False,True
3966_01,False,F/818/P,49.0,False,324.0,275.0,0.0,0.0,0.0,Lillia Kerristicey,False,True,False,False,False,False,True
3966_03,False,G/649/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Adriet Kerristicey,True,True,False,False,False,False,True
3968_01,True,G/650/P,17.0,False,0.0,0.0,0.0,0.0,0.0,Louisa Briggins,False,True,False,False,False,False,True
3970_01,False,F/751/S,23.0,False,355.0,0.0,764.0,0.0,0.0,Cowl Blake,True,False,False,True,False,False,True
3971_01,False,G/651/P,44.0,False,39.0,821.0,0.0,7.0,41.0,Joanry Brighttt,False,True,False,False,False,False,True
3974_01,False,F/752/S,19.0,False,0.0,0.0,5.0,756.0,0.0,Karia Davens,True,True,False,False,False,False,True
3974_02,True,G/652/S,3.0,False,0.0,0.0,0.0,0.0,0.0,Janee Davens,True,True,False,False,False,False,True
3977_01,False,E/241/P,19.0,False,46.0,0.0,675.0,0.0,0.0,Tyrony Quinnedy,True,True,False,False,False,False,True
3980_01,True,G/653/P,22.0,False,0.0,0.0,0.0,0.0,0.0,Hencey Garrincent,True,True,False,False,False,False,True
3985_01,False,G/654/P,50.0,False,667.0,0.0,0.0,11.0,170.0,Leneva Hahnstoneal,False,True,False,False,False,False,True
3986_01,False,F/755/S,54.0,False,1217.0,0.0,1.0,4.0,0.0,Poot Pine,False,False,False,True,False,False,True
3986_02,False,F/755/S,43.0,False,1448.0,0.0,150.0,0.0,0.0,Crowls Pine,False,False,False,True,False,False,True
3987_01,False,F/822/P,17.0,False,103.0,2183.0,0.0,16.0,0.0,Irmark Briggston,True,True,False,False,False,False,True
3988_01,False,D/134/P,26.0,False,1632.0,0.0,80.0,7.0,0.0,Beal Soun,False,False,False,True,False,False,True
3991_01,False,F/823/P,44.0,False,1258.0,3.0,0.0,1.0,0.0,Elle Joycerton,False,True,False,False,False,False,True
3992_01,False,F/756/S,51.0,False,0.0,0.0,10.0,1098.0,0.0,Sta Barrelliver,False,True,False,False,False,True,False
3994_01,True,B/152/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Challa Unretereng,True,False,True,False,False,False,True
3995_01,False,G/655/P,4.0,False,0.0,0.0,0.0,0.0,0.0,Ale Casonston,False,True,False,False,False,False,True
3995_02,False,F/825/P,40.0,False,0.0,0.0,310.0,1.0,421.0,Charly Casonston,False,True,False,False,False,True,False
3995_03,False,G/655/P,27.0,False,0.0,0.0,2.0,0.0,808.0,Colle Casonston,False,True,False,False,True,False,False
3995_04,False,G/655/P,8.0,False,0.0,0.0,0.0,0.0,0.0,Evey Casonston,False,True,False,False,False,False,True
3995_05,False,G/655/P,3.0,False,0.0,0.0,0.0,0.0,0.0,Ericky Casonston,False,True,False,False,False,False,True
3995_06,False,G/655/P,11.0,False,0.0,0.0,0.0,0.0,0.0,Karah Casonston,True,True,False,False,True,False,False
3996_01,False,F/826/P,24.0,False,16.0,0.0,1136.0,0.0,40.0,Willy Meyersones,True,True,False,False,False,True,False
3997_01,False,G/657/S,25.0,False,0.0,83.0,0.0,439.0,0.0,Aliedy Yanton,False,True,False,False,True,False,False
3998_01,False,C/129/P,28.0,False,89.0,4826.0,0.0,2.0,1598.0,Batan Iniouser,True,False,True,False,True,False,False
3999_01,False,G/656/P,25.0,False,0.0,1017.0,0.0,0.0,0.0,Genee Hayerson,False,True,False,False,False,False,True
4000_01,True,G/658/S,27.0,False,0.0,0.0,0.0,0.0,0.0,Hanry Burraymons,True,True,False,False,False,False,True
4000_02,False,F/757/S,25.0,False,20.0,0.0,424.0,0.0,359.0,Vivia Burraymons,False,True,False,False,False,False,True
4000_03,True,G/658/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Samie Burraymons,True,True,False,False,False,False,True
4001_01,False,F/758/S,58.0,False,0.0,0.0,970.0,0.0,0.0,Terina Lowelliott,True,True,False,False,False,False,True
4001_02,True,G/659/S,3.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Lowelliott,True,True,False,False,False,False,True
4001_03,True,G/659/S,4.0,False,0.0,0.0,0.0,0.0,0.0,Leahy Lowelliott,True,True,False,False,False,True,False
4001_04,True,G/659/S,2.0,False,0.0,0.0,0.0,0.0,0.0,Carley Lowelliott,False,True,False,False,True,False,False
4001_06,False,G/659/S,5.0,False,0.0,0.0,0.0,0.0,0.0,Garry Warrishales,True,True,False,False,True,False,False
4002_01,True,E/242/P,46.0,False,0.0,0.0,0.0,0.0,0.0,Trohs Must,False,False,False,True,False,False,True
4005_01,False,G/657/P,8.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,True,True,False,False,False,False,True
4005_02,False,G/657/P,17.0,False,3.0,83.0,927.0,0.0,1.0,Aarone Castannison,True,True,False,False,False,False,True
4005_03,False,G/657/P,4.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Castannison,False,True,False,False,False,False,True
4005_05,True,G/657/P,40.0,False,0.0,0.0,0.0,0.0,0.0,Lorian River,True,True,False,False,False,True,False
4005_06,False,F/829/P,16.0,False,4.0,0.0,2278.0,2.0,0.0,Son River,True,True,False,False,False,True,False
4006_02,True,G/660/S,2.0,False,0.0,0.0,0.0,0.0,0.0,Becca Wolfaddox,True,True,False,False,False,False,True
4006_03,False,F/759/S,59.0,False,400.0,0.0,126.0,0.0,158.0,Vick Wolfaddox,True,True,False,False,False,True,False
4008_01,True,F/760/S,33.0,False,0.0,0.0,0.0,0.0,0.0,Anamse Cha,True,False,False,True,False,False,True
4010_01,True,G/658/P,38.0,False,0.0,0.0,0.0,0.0,0.0,Florey Sweeton,False,True,False,False,False,False,True
4013_01,False,E/243/P,14.0,False,460.0,0.0,0.0,315.0,172.0,Coos Emead,False,False,False,True,False,False,True
4014_01,False,B/125/P,42.0,False,0.0,456.0,1.0,1193.0,3039.0,Hekabih Metful,False,False,True,False,False,False,True
4016_01,False,E/268/S,34.0,False,309.0,542.0,0.0,0.0,55.0,Dorene Mclainez,False,True,False,False,True,False,False
4017_02,True,F/761/S,30.0,False,0.0,0.0,0.0,0.0,0.0,Tibers Mele,True,False,False,True,False,False,True
4017_04,True,E/269/S,26.0,False,0.0,0.0,0.0,0.0,0.0,Tights Mele,False,False,False,True,False,False,True
4017_05,False,F/761/S,23.0,False,931.0,0.0,134.0,0.0,421.0,Hog Gene,False,False,False,True,False,False,True
4019_01,False,E/245/P,59.0,False,258.0,377.0,5.0,0.0,0.0,Jimen Lerez,True,True,False,False,True,False,False
4021_01,False,F/832/P,32.0,False,1843.0,0.0,662.0,0.0,0.0,Flys Buth,False,False,False,True,False,False,True
4022_01,False,F/833/P,37.0,False,4.0,0.0,223.0,512.0,1.0,Lavey Hubbarrison,False,True,False,False,False,True,False
4026_01,True,B/154/S,42.0,False,0.0,0.0,0.0,0.0,0.0,Azham Chsere,True,False,True,False,True,False,False
4027_01,True,G/659/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Benry Patthews,True,True,False,False,False,True,False
4030_03,False,G/661/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Gleney Carpennels,False,True,False,False,False,False,True
4030_04,True,G/661/S,21.0,False,0.0,0.0,0.0,0.0,0.0,Beula Carpennels,False,True,False,False,False,False,True
4030_05,False,G/661/S,8.0,False,0.0,0.0,0.0,0.0,0.0,Terina Carpennels,False,True,False,False,False,False,True
4031_02,True,C/131/P,27.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Listive,True,False,True,False,False,False,True
4033_01,False,C/144/S,49.0,False,2025.0,7167.0,0.0,2456.0,47.0,Shaton Windend,True,False,True,False,True,False,False
4034_01,True,E/247/P,38.0,False,0.0,0.0,0.0,0.0,0.0,Froon Kité,False,False,False,True,False,False,True
4035_01,True,G/662/P,21.0,False,0.0,0.0,0.0,0.0,0.0,Pamiea Bryants,True,True,False,False,True,False,False
4036_01,False,G/662/S,22.0,False,7.0,61.0,110.0,708.0,0.0,Jodia Evedorsen,False,True,False,False,False,False,True
4037_01,True,G/663/S,14.0,False,0.0,0.0,0.0,0.0,0.0,Luisy Gardsondez,True,True,False,False,False,True,False
4038_01,True,G/664/S,24.0,False,0.0,0.0,0.0,0.0,0.0,Elice Reenez,False,True,False,False,False,True,False
